key_mlbam,key_bbref,key_bbref_minors,key_fangraphs,name_last,name_first,name_given,name_suffix,name_matrilineal,birth_year,birth_month,birth_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last
124370,willsfr01,wills-001fra,1014051,Wills,Frank,Frank Lee,,,1958,10,26,1980,1991,1983,1991
443609,,wilson001bra,NA,Wilson,Brad,Bradley Jay,,,1970,10,10,1989,1991,NA,NA
449636,,wilson004cra,NA,Wilson,Craig,Craig Gerald,,,1967,11,29,1987,1992,NA,NA
346852,wilsocr03,wilson002cra,1015,Wilson,Craig,Craig Alan,,,1976,11,30,1995,2008,2001,2007
124383,wilsoda01,wilson001dan,1102,Wilson,Dan,Daniel Allen,,,1969,3,25,1990,2005,1992,2005
124398,wilsogl01,wilson001gle,1014081,Wilson,Glenn,Glenn Dwight,,,1958,12,22,1980,1993,1982,1993
124417,wilsopa02,wilson001pau,1234,Wilson,Paul,Paul Anthony,,,1973,3,28,1994,2006,1996,2005
133343,wilsopr01,wilson001pre,545,Wilson,Preston,Preston James Richard,,,1974,7,19,1993,2009,1998,2007
124425,wilsost01,wilson001ste,1014105,Wilson,Steve,Stephen Douglas,,,1964,12,13,1985,1995,1988,1993
443496,,wilste001jud,NA,Wilstead,Judd,Judd W.,,,1973,3,14,1991,1997,NA,NA
442090,,wimber001lar,NA,Wimberly,Larry,Larry Keith,,,1975,8,22,1994,2002,NA,NA
124444,winero01,wine--001rob,1014126,Wine,Robbie,Robert Paul,Jr.,,1962,7,13,1983,1990,1986,1987
124458,winnji01,winn--002jam,1014140,Winn,Jim,James Francis,,,1959,9,23,1981,1988,1983,1988
133160,winnra01,winn--001dwi,1235,Winn,Randy,Dwight Randolph,,,1974,6,9,1995,2010,1998,2010
436316,,winsle001dax,NA,Winslett,Dax,Dax Glenn,,,1972,1,1,1993,1997,NA,NA
449643,,wishne001rob,NA,Wishnevski,Bob,Robert James,,,1967,1,2,1987,2000,NA,NA
448576,,wishne001mic,NA,Wishnevski,Mike,Michael Allen,,,1961,3,29,1982,1988,NA,NA
124482,witasja01,witasi001ger,1138,Witasick,Jay,Gerald Alphonse,,,1972,8,28,1993,2007,1996,2007
461888,,withel001gre,NA,Withelder,Greg,Gregory Robert,,,1979,5,11,2000,2003,NA,NA
124492,wittbo01,witt--002rob,1014170,Witt,Bobby,Robert Andrew,,,1964,5,11,1985,2001,1986,2001
136901,wittke01,witt--001kev,362,Witt,Kevin,Kevin Joseph,,,1976,1,5,1994,2007,1998,2006
124504,wolcobo01,wolcot001rob,1014184,Wolcott,Bob,Robert William,,,1973,9,8,1992,2001,1995,1999
150116,wolfra02,wolf--001ran,976,Wolf,Randy,Randall Christopher,,,1976,8,22,1997,2015,1999,2015
440429,,wolfe-001joe,NA,Wolfe,Joel,Joel Zvi,,,1970,6,18,1991,1996,NA,NA
134268,woodke02,wood--001ker,304,Wood,Kerry,Kerry Lee,,,1977,6,16,1995,2012,1998,2012
124529,woodte01,wood--001edw,1014246,Wood,Ted,Edward Robert,,,1967,1,4,1989,2000,1991,1993
124567,woodstr01,woodso001tra,1014244,Woodson,Tracy,Tracy Michael,,,1962,10,5,1984,1996,1987,1993
439687,,woolf-001jas,NA,Woolf,Jay,Jason Daniel,,,1977,6,6,1995,2002,NA,NA
400084,,wooten001gre,NA,Wooten,Greg,Gregory J.,,,1974,3,30,1996,2002,NA,NA
443039,,workma001wid,NA,Workman,Widd,Widd Wade,,,1974,5,23,1996,1999,NA,NA
442271,,worley001rog,NA,Worley,Roger,Roger W.,,,1976,2,28,1994,1994,NA,NA
124581,worreto01,worrel001tod,1014259,Worrell,Todd,Todd Roland,,,1959,9,28,1982,1997,1985,1997
124604,wrighja01,wright012jam,715,Wright,Jamey,Jamey Alan,,,1974,12,24,1993,2014,1996,2014
124605,wrighja02,wright001jar,415,Wright,Jaret,Jaret Samuel,,,1975,12,29,1994,2007,1997,2007
279823,wunscke01,wunsch001kel,259,Wunsch,Kelly,Kelly Douglas,,,1972,7,12,1993,2006,2000,2005
150097,yarnaed01,yarnal001har,1014322,Yarnall,Ed,Harvey Edward,,,1975,12,4,1997,2007,1999,2000
400178,,yennac001jay,NA,Yennaco,Jay,Jay Robert,,,1975,11,17,1996,2004,NA,NA
436684,,yocum-001dav,NA,Yocum,David,David Barry,,,1974,6,10,1995,1996,NA,NA
442698,,yoder-001jef,NA,Yoder,Jeff,Jeffrey Scott,,,1976,2,16,1996,2000,NA,NA
124684,youmafl01,youman001flo,1014361,Youmans,Floyd,Floyd Everett,,,1964,5,11,1982,2003,1985,1989
124689,youngcu01,young-001cur,1014368,Young,Curt,Curtis Allen,,,1960,4,16,1981,1993,1983,1993
462217,,young-004del,NA,Young,Delwyn,Delwyn Lloyd,,,1963,10,4,1981,1994,NA,NA
124693,youngdm01,young-001dmi,505,Young,Dmitri,Dmitri Dell,,,1973,10,11,1991,2011,1996,2008
442816,,young-001reg,NA,Young,Joe,Reginald Quentin,,,1975,4,28,1993,1998,NA,NA
447165,,young-003joh,NA,Young,John,John Anthony,,,1960,12,14,1982,1987,NA,NA
124707,youngma01,young-002mat,1014385,Young,Matt,Matthew John,,,1958,8,9,1980,1993,1983,1993
452901,,young-003mic,NA,Young,Mike,Michael Craig,,,1964,8,15,1986,1991,NA,NA
436714,,yount-001and,NA,Yount,Andy,Andrew Douglas,,,1977,2,14,1995,2006,NA,NA
442379,,zancan001dav,NA,Zancanaro,Dave,David Michael,,,1969,1,8,1990,2001,NA,NA
400270,,zapp--001and,NA,Zapp,A. J.,Andrew Joseph,,,1978,4,24,1996,2006,NA,NA
124749,zavarcl01,zavara001cli,1014423,Zavaras,Clint,Clinton Wayne,,,1967,1,4,1985,1994,1989,1989
124755,zeileto01,zeile-001tod,457,Zeile,Todd,Todd Edward,,,1965,9,9,1986,2004,1989,2004
527090,,zimmer001mic,NA,Zimmerman,Mike,Michael Alan,,,1969,2,6,1990,1999,NA,NA
150043,zinteal01,zinter001ala,581,Zinter,Alan,Alan Michael,,,1968,5,19,1989,2007,2002,2004
124784,zoskyed01,zosky-001edw,1014459,Zosky,Eddie,Edward James,,,1968,2,10,1989,2000,1991,2000
124787,zupcibo01,zupcic001rob,1014463,Zupcic,Bob,Robert,,,1966,8,18,1987,1997,1991,1994
